# The FIX protocol as the terms an electronic-trading system writes, read from FIX
# Orchestra, the FIX Trading Community's machine-readable statement of FIX Latest. A FIX
# engine declares these names directly — quickfixj states a class per field — and most are
# phrases of more than one word, which is why the vocabulary is worth matching: a phrase is
# what a repository outside the domain does not hit by accident.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# kind is what Orchestra states each name as: the five sections, the categories each
# section holds, the messages, components and repeating groups each category holds, and
# the fields. broader is the stated section or category, and module is the section that
# category sits in. A field states no category of its own: Orchestra places it through the
# messages, components and groups that name it, so a field sits under the deepest concept
# all of them sit under — their one category, or the section several categories share, and
# nothing where they share nothing.
# altLabel is the publisher's own abbreviated name where it states one; definition joins
# the stated documentations in the publisher's order. NOT CARRIED, and said outright:
# datatypes and code sets — a datatype is a value format and a code set an enumeration of
# values, and neither is a subject a declared name can be about.
#
# Source: OrchestraFIXLatest.xml in the FIX Trading Community's own orchestrations
#   repository, at https://github.com/FIXTradingCommunity/orchestrations/tree/099914dd0edd49a699326f0441776d6e21cfaf93,
#   pinned by the blob id that revision holds:
#   89da6b99e88717960e48b0279cd844d4fc3e89b2.
# Licence: Apache-2.0, stated in the publisher's own LICENSE file at that revision.
# Generated by FixTermsExtraction: 7170 concepts.
http://fixprotocol.io/2020/orchestra/repository#component/CommissionData	CommissionData	Comm	Common	component		The CommissionData component block is used to carry commission information such as the type of commission and the rate. Use the CommissionDataGrp component as an alternative if multiple commissions or enhanced attributes are needed. | This component may be used to provide aggregated commission data of a given CommType(13) where the CommissionDataGrp maybe used to include the detail splits provided the commission is of the same commission basis type. For example, CommissionData may contain CommType(13) of 3 (Absolute) and a Commission(12) value of "15". CommissionDataGrp may be used to show how this Commission(12) value of "15" is split up as long as the CommissionBasis(2642) is also 3 (Absolute) for each of the instances added together. This method of aggregated commission data may also be applied to this component to provide a total when the instances of the detail splits in CommissionDataGrp contain leg level information (indicated by the usage of CommissionLegRefID(2649) in CommissionDataGrp). Note that it is only possible to aggregate values for a single commission basis type.	
http://fixprotocol.io/2020/orchestra/repository#component/ComplexEventRelativeDate	ComplexEventRelativeDate	ReltvDt	Common	component		The ComplexEventRelativeDate is a subcomponent of ComplexEvents for specifying the event date and time for an FX or Calendar Spread option or the payout date for a Barrier or Knock option.	
http://fixprotocol.io/2020/orchestra/repository#component/DateAdjustment	DateAdjustment	DtAdjmt	Common	component		DateAdjustment is a subcomponent in the Instrument component. It is used to specify date adjustment parameters and rules. The date adjustments specified here applies to all adjustable dates for the instrument, unless specifically overridden in the respective specified components elsewhere.	
http://fixprotocol.io/2020/orchestra/repository#component/DeliveryStream	DeliveryStream	DlvryStrm	Common	component		The DeliveryStream component is used to optionally specify the attributes of a physical delivery stream in a swap.	
http://fixprotocol.io/2020/orchestra/repository#component/DerivativeInstrument	DerivativeInstrument	DerivInstrmt	Common	component			
http://fixprotocol.io/2020/orchestra/repository#component/DerivativeSecurityDefinition	DerivativeSecurityDefinition	DerivSecDef	Common	component			
http://fixprotocol.io/2020/orchestra/repository#component/DerivativeSecurityXML	DerivativeSecurityXML	SecXML	Common	component			
http://fixprotocol.io/2020/orchestra/repository#component/DiscretionInstructions	DiscretionInstructions	DiscInstr	Common	component		The presence of DiscretionInstructions component block on an order indicates that the trader wishes to display one price but will accept trades at another price.	
http://fixprotocol.io/2020/orchestra/repository#component/DisplayInstruction	DisplayInstruction	DsplyInstr	Common	component		The DisplayInstruction component block is used to convey instructions on how a reserved order is to be handled in terms of when and how much of the order quantity is to be displayed to the market.	
http://fixprotocol.io/2020/orchestra/repository#component/DividendAccrualFloatingRate	DividendAccrualFloatingRate	AcrlFloat	Common	component		The DividendAccrualFloatingRate component is a subcomponent of DividendConditions used to define the dividend accrual floating rate attributes of dividend payment conditions.	
http://fixprotocol.io/2020/orchestra/repository#component/DividendAccrualPaymentDate	DividendAccrualPaymentDate	AcrlPmtDt	Common	component		The DividendAccrualPaymentDate component is a subcomponent of DividendConditions used to report the dividend accrual payment date.	
http://fixprotocol.io/2020/orchestra/repository#component/DividendConditions	DividendConditions	DividendConds	Common	component		The DividendConditions component is a subcomponent of PaymentStream used to specify the conditions' valuations and dates governing the payment of dividends.	
http://fixprotocol.io/2020/orchestra/repository#component/DividendFXTriggerDate	DividendFXTriggerDate	FXTrgrDt	Common	component		The DividendFXTriggerDate component is a subcomponent of DividendConditions used to report the dividend date when a foreign exchange trade is triggered.	
http://fixprotocol.io/2020/orchestra/repository#component/FinancingDetails	FinancingDetails	FinDetls	Common	component		Component block is optionally used for financial transaction where legal contracts, master agreements or master confirmations is to be referenced. This component identifies the legal agreement under which the deal was made and other unique characteristics of the transaction. For example, the AgreementDesc(913) field refers to base standard documents such as MRA 1996 Repurchase Agreement, GMRA 2000 Bills Transaction (U.K.), MSLA 1993 Securities Loan – Amended 1998, for example.	
http://fixprotocol.io/2020/orchestra/repository#component/FloatingRateIndex	FloatingRateIndex	RtNdx	Common	component		Used to identify the rate index for a floating rate coupon. | In the context of MiFID II RTS 23 Annex I Table 3 reference data - statement of the attributes of the index/benchmark of a floating rate security.	
http://fixprotocol.io/2020/orchestra/repository#component/Instrument	Instrument	Instrmt	Common	component		The Instrument component block contains all the fields commonly used to describe a security or instrument. Typically the data elements in this component block are considered the static data of a security, data that may be commonly found in a security master database. The Instrument component block can be used to describe any asset type supported by FIX.	
http://fixprotocol.io/2020/orchestra/repository#component/InstrumentExtension	InstrumentExtension	InstrmtExt	Common	component		The InstrumentExtension component block identifies additional security attributes that are more commonly found for Fixed Income securities.	
http://fixprotocol.io/2020/orchestra/repository#component/InstrumentLeg	InstrumentLeg	Leg	Common	component		The InstrumentLeg component block, like the Instrument component block, contains all the fields commonly used to describe a security or instrument. In the case of the InstrumentLeg component block it describes a security used in multileg-oriented messages.	
http://fixprotocol.io/2020/orchestra/repository#component/InstrumentScope	InstrumentScope	InstrmtScope	Common	component		Used to specify the instrument	
http://fixprotocol.io/2020/orchestra/repository#component/LegBenchmarkCurveData	LegBenchmarkCurveData	BnchmkCurve	Common	component		The LegBenchmarkCurveData is used to convey the benchmark information used for pricing in a multi-legged Fixed Income security.	
http://fixprotocol.io/2020/orchestra/repository#component/LegCashSettlDate	LegCashSettlDate	SettlDt	Common	component		The LegCashSettlDate component is a subcomponent within the LegCashSettlTermGrp component used to report the cash settlement date defined in the settlement provision.	
http://fixprotocol.io/2020/orchestra/repository#component/LegComplexEventRelativeDate	LegComplexEventRelativeDate	ReltvDt	Common	component		LegComplexEventRelativeDate is a subcomponent of LegComplexEvents for specifying the event date and time for an FX or Calendar Spread option or the payout date for a Barrier or Knock option.	
http://fixprotocol.io/2020/orchestra/repository#component/LegDateAdjustment	LegDateAdjustment	DtAdjmt	Common	component		LegDateAdjustment is a subcomponent within the InstrumentLeg component. It is used to specify date adjustment parameters and rules. The date adjustments specified here applies to all adjustable dates for the instrument leg, unless specifically overridden elsewhere in the respective specified components further within the InstrumentLeg component.	
http://fixprotocol.io/2020/orchestra/repository#component/LegDeliveryStream	LegDeliveryStream	DlvryStrm	Common	component		The LegDeliveryStream component is a subcomponent of the LegStream used to detail the attributes of a physical delivery stream in a swap.	
http://fixprotocol.io/2020/orchestra/repository#component/LegDividendAccrualFloatingRate	LegDividendAccrualFloatingRate	AcrlFloat	Common	component		The LegDividendAccrualFloatingRate component is a subcomponent of LegDividendConditions used to define the dividend accrual floating rate attributes of dividend payment conditions.	
http://fixprotocol.io/2020/orchestra/repository#component/LegDividendAccrualPaymentDate	LegDividendAccrualPaymentDate	AcrlPmtDt	Common	component		The LegDividendAccrualPaymentDate component is a subcomponent of LegDividendConditions used to report the dividend accrual payment date.	
http://fixprotocol.io/2020/orchestra/repository#component/LegDividendConditions	LegDividendConditions	DividendConds	Common	component		The LegDividendConditions component is a subcomponent of LegPaymentStream used to specify the conditions' valuations and dates governing the payment of dividends.	
http://fixprotocol.io/2020/orchestra/repository#component/LegDividendFXTriggerDate	LegDividendFXTriggerDate	FXTrgrDt	Common	component		The LegDividendFXTriggerDate component is a subcomponent of LegDividendConditions used to report the dividend date when a foreign exchange trade is triggered.	
http://fixprotocol.io/2020/orchestra/repository#component/LegFinancingDetails	LegFinancingDetails	FinDetls	Common	component		Component block is optionally used for financial transactions where legal contracts, master agreements or master confirmations are to be referenced. This component identifies the legal agreement under which the deal was made and other unique characteristics of the transaction. For example, the LegAgreementDesc(2497) field refers to base standard documents such as MRA 1996 Repurchase Agreement, GMRA 2000 Bills Transaction (U.K.), MSLA 1993 Securities Loan - Amended 1998, for example.	
http://fixprotocol.io/2020/orchestra/repository#component/LegMarketDisruption	LegMarketDisruption	MktDsrptn	Common	component		The LegMarketDisruption component is a subcomponent of the InstrumentLeg used to specify the market disruption provisions of the swap.	
http://fixprotocol.io/2020/orchestra/repository#component/LegOptionExercise	LegOptionExercise	OptExer	Common	component		The LegOptionExercise component is a subcomponent of the InstrumentLeg component used to specify option exercise provisions. Its purpose is to identify the opportunities and conditions for exercise, e.g. the schedule of dates on which exercise is allowed. The embedded LegOptionExerciseExpiration component is used to terminate the opportunity for exercise.	
http://fixprotocol.io/2020/orchestra/repository#component/LegOptionExerciseDates	LegOptionExerciseDates	Dts	Common	component		The LegOptionExerciseDates component is a subcomponent of the LegOptionExercise component used to specify option exercise dates.	
http://fixprotocol.io/2020/orchestra/repository#component/LegOptionExerciseExpiration	LegOptionExerciseExpiration	Exp	Common	component		The LegOptionExerciseExpiration component is a subcomponent of the LegOptionExercise component used to specify option exercise expiration dates and times. The purpose of LegOptionExercise is to identify the scheduled opportunities for exercise. LegOptionExerciseExpiration identifies the end of the schedule.	
http://fixprotocol.io/2020/orchestra/repository#component/LegOptionExerciseMakeWholeProvision	LegOptionExerciseMakeWholeProvision	MakeWhole	Common	component		LegOptionExerciseMakeWholeProvision is a subcomponent of the LegOptionExercise component used to specify the set of rules of maintaining balance when an option is exercised. | A "make whole" provision seeks to penalize the the option buyer, i.e. make the seller "whole", if the buyer exercises the option prior to the make whole date, e.g. the early call date of a convertible bond.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStream	LegPaymentStream	PmtStrm	Common	component		The LegPaymentStream component is a subcomponent of the LegStreamGrp used to detail the attributes of a payment stream in a swap.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamCompoundingDates	LegPaymentStreamCompoundingDates	CmpndgDts	Common	component		LegPaymentStreamCompoundingDates is a subcomponent of the LegPaymentStream component used to specify the compounding dates of the stream - either specific, relative or periodic dates.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamCompoundingEndDate	LegPaymentStreamCompoundingEndDate	EndDt	Common	component		LegPaymentStreamCompoundingEndDate is a subcomponent of the LegPaymentStreamCompoundingDates component used to specify the end date for compounding.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamCompoundingFloatingRate	LegPaymentStreamCompoundingFloatingRate	CmpndgFloat	Common	component		LegPaymentStreamCompoundingFloatingRate is a subcomponent of the LegPaymentStream component used to report the parameters for determining the compounding floating rate of the stream.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamCompoundingStartDate	LegPaymentStreamCompoundingStartDate	StartDt	Common	component		LegPaymentStreamCompoundingStartDate is a subcomponent of the LegPaymentStreamCompoundingDates component used to specify the start date for compounding.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamFinalPricePaymentDate	LegPaymentStreamFinalPricePaymentDate	FnlPxPmt	Common	component		LegPaymentStreamFinalPricePaymentDate is a subcomponent of the LegPaymentStreamPaymentDates component used to specify the final price payment date, e.g. for an equity return swap.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamFixedRate	LegPaymentStreamFixedRate	Fixed	Common	component		LegPaymentStreamFixedRate is a subcomponent of the LegPaymentStream component used to report the fixed rate or fixed payment amount of the payment stream.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamFloatingRate	LegPaymentStreamFloatingRate	Float	Common	component		LegPaymentStreamFloatingRate is a subcomponent of the LegPaymentStream component used to report the floating rate attributes of the payment stream. | Note that if the floating rate index or the rate calculation goes negative for a calculation period and LegPaymentStreamNegativeRateTreatment(40349)=1 (Negative interest rate method) the Receiver pays the Payer the absolute floating rate, i.e. the Receiver pays the cash flow amount to the Payer. | The Calculation Lag Interval (LegPaymentStreamCalculationLagPeriod(41578) and LegPaymentStreamCalculationLagUnit(41579)) and the First Observation Offset Duration (LegPaymentStreamFirstObservationOffsetPeriod(41580) and LegPaymentStreamFirstObservationOffsetUnit(41581)) are used together. If the First Observation Offset Duration is specified, the observation starts the Fixing Lag Interval prior to each calculation. If the First Observation Offset Duration is not specified, the observation starts immediately preceding each calculation.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamFormula	LegPaymentStreamFormula	Frmla	Common	component		LegPaymentStreamFormula is a subcomponent of the LegPaymentStreamFloatingRate component used to report the parameters for determining the floating rate of the stream e.g. for equity swaps.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamFormulaImage	LegPaymentStreamFormulaImage	Img	Common	component		LegPaymentStreamFormulaImage is a subcomponent of the LegPaymentStreamFormula component used to include a base64Binary-encoded image clip of the formula.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamNonDeliverableSettlRateSource	LegPaymentStreamNonDeliverableSettlRateSource	RtSrc	Common	component		LegPaymentStreamNonDeliverableSettlRateSource is a subcomponent of the LegPaymentStreamNonDeliverableSettlTerms component used to specify the rate source in the event of payment non-delivery.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamNonDeliverableSettlTerms	LegPaymentStreamNonDeliverableSettlTerms	NonDlvrblTrms	Common	component		LegPaymentStreamNonDeliverableSettl is a subcomponent of the LegPaymentStream component used to specify the non-deliverable settlement terms of the payment stream.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamPaymentDates	LegPaymentStreamPaymentDates	PmtDts	Common	component		The LegPaymentStreamPaymentDates component is a subcomponent of the LegPaymentStream component used to specify the payment dates of the stream. | For equity return swaps this component is used to specify the interim price payment dates and the LegPaymentStreamFinalPricePaymentDate component is used to specify the final price payment date.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStreamResetDates	LegPaymentStreamResetDates	ResetDts	Common	component		The LegPaymentStreamResetDates component is a subcomponent of the LegPaymentStream component used to specify the floating rate reset dates of the stream.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStubEndDate	LegPaymentStubEndDate	EndDt	Common	component		LegPaymentStubEndDate is a subcomponent of the LegPaymentStubGrp component used to specify the end date of the payment stub.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPaymentStubStartDate	LegPaymentStubStartDate	StartDt	Common	component		LegPaymentStubStartDate is a subcomponent of the LegPaymentStubGrp component used to specify the start date of the payment stub.	
http://fixprotocol.io/2020/orchestra/repository#component/LegPricingDateTime	LegPricingDateTime	PxngDtTm	Common	component		The LegPricingDateTime component is a subcomponent of InstrumentLeg used to specify an adjusted or unadjusted pricing or fixing date and optionally the time, e.g. for a commodity or FX forward trade.	
http://fixprotocol.io/2020/orchestra/repository#component/LegProvisionCashSettlPaymentDates	LegProvisionCashSettlPaymentDates	CashSettlPmtDts	Common	component		The LegProvisionCashSettlPaymentDates component is a sub-component within the LegProvisionGrp component used to report the cash settlement payment dates defined in the provision.	
http://fixprotocol.io/2020/orchestra/repository#component/LegProvisionCashSettlQuoteSource	LegProvisionCashSettlQuoteSource	CashSettlQteSrc	Common	component		The LegProvisionCashSettlQuoteSource is a subcomponent of the LEgProvisionGrp component used to specify the reference source for currency or rate quote for cash settlement purposes.	
http://fixprotocol.io/2020/orchestra/repository#component/LegProvisionCashSettlValueDates	LegProvisionCashSettlValueDates	CashSettlValDts	Common	component		The LegProvisionCashSettlValueDates component is a subcomponent within the LegProvisionGrp component used to report the cash settlement value date and time defined in the provision.	
http://fixprotocol.io/2020/orchestra/repository#component/LegProvisionOptionExerciseDates	LegProvisionOptionExerciseDates	OptExerDts	Common	component		The LegProvisionOptionExerciseDates is a subcomponent within the LegProvisionGrp component used to report the option exercise dates and times defined in the provision.	
http://fixprotocol.io/2020/orchestra/repository#component/LegProvisionOptionExpirationDate	LegProvisionOptionExpirationDate	OptExpDt	Common	component		The LegProvisionOptionExerciseDate is a subcomponent within the LegProvisionGrp component used to report the option expiration date and times defined in the provision.	
http://fixprotocol.io/2020/orchestra/repository#component/LegProvisionOptionRelevantUnderlyingDate	LegProvisionOptionRelevantUnderlyingDate	OptRelvntUndlyDt	Common	component		The LegProvisionOptionRelevantUnderlyingDate is a subcomponent within the LegProvisionGrp component used to report the option relevant underlyingdate defined in the provision.	
http://fixprotocol.io/2020/orchestra/repository#component/LegSecurityXML	LegSecurityXML	SecXML	Common	component		The LegSecurityXML component is used to provide a definition in an XML format for the leg instrument. | See "Specifying an FpML product specification from within the FIX Instrument Block" in Volume 1 of the FIX Specification for more information on using this component block with FpML as a guideline.	
http://fixprotocol.io/2020/orchestra/repository#component/LegSettlMethodElectionDate	LegSettlMethodElectionDate	SettlMethDt	Common	component		The LegSettlMethodElectionDate component is a subcomponent within the LegOptionExercise component used to report the settlement method election date.	
http://fixprotocol.io/2020/orchestra/repository#component/LegSettlRateFallbackRateSource	LegSettlRateFallbackRateSource	RtSrc	Common	component		LegSettlRateFallbackRateSource is a subcomponent of the LegSettlRateDisruptionFallbackGrp component used to specify the rate source in the event of rate disruption fallback.	
http://fixprotocol.io/2020/orchestra/repository#component/LegStreamCalculationPeriodDates	LegStreamCalculationPeriodDates	CalcDts	Common	component		LegStreamCalculationPeriodDates is a subcomponent of the LegStreamGrp component used to specify the calculation period dates of the stream.	
http://fixprotocol.io/2020/orchestra/repository#component/LegStreamCommodity	LegStreamCommodity	Cmdty	Common	component		LegStreamCommodity is a subcomponent of the LegStream component used to identify and describe the underlying commodity.	
http://fixprotocol.io/2020/orchestra/repository#component/LegStreamEffectiveDate	LegStreamEffectiveDate	EfctvDt	Common	component		LegStreamEffectivedDate is a subcomponent of the LegStreamGrp component used to specify the effective date of the stream.	
http://fixprotocol.io/2020/orchestra/repository#component/LegStreamTerminationDate	LegStreamTerminationDate	TrmtnDt	Common	component		LegStreamTerminationDate is a subcomponent of the LegStreamGrp component used to specify the termination date of the stream.	
http://fixprotocol.io/2020/orchestra/repository#component/MDStatisticParameters	MDStatisticParameters	StatsPrm	MarketData	component	PreTrade	This component comprises all parameters that can be used to describe the market data statistics. These can be part of the request as well as the response. All parameters defined on the MarketDataStatisticsRequest(35=DO) message should be echoed in the MarketDataStatisticsReport(35=DP) message as the latter could also be sent unsolicited. | The general category and the entities involved in the statistics are defined by MDStatisticType(2456), MDStatisticScope(2457), and MDStatisticIntervalType(2464) and must always be specified. The remaining fields are optional and restrict the data range in one way or another. The time range for the data can either be specified in terms of an interval for which the statistics are typically calculated on a regular basis or in terms of an absolute date and/or time range. | MDStatisticScope(2457), MDStatisticSubScope(2458) and MDStatisticScopeType(2459) form a set of scope relationships to filter further the type of statistic being requested or being provided. | It should be noted that some of the enumeration values for MDStatisticScopeType(2459) may not be applicable or useful for a given MDStatisticScope(2457) - e.g. MDStatisticScopeType(2459)=4 (Downward move) is more applicable to prices than to orders or trades.	
http://fixprotocol.io/2020/orchestra/repository#component/MarketDisruption	MarketDisruption	MktDsrptn	Common	component		The MarketDisruption component is a subcomponent of the Instrument used to specify the market disruption provisions of the swap.	
http://fixprotocol.io/2020/orchestra/repository#component/OptionExercise	OptionExercise	OptExer	Common	component		The OptionExercise component is a subcomponent of the Instrument component used to specify option exercise provisions. Its purpose is to identify the opportunities and conditions for exercise, e.g. the schedule of dates on which exercise is allowed. The embedded OptionExerciseExpiration component is used to terminate the opportunity for exercise.	
http://fixprotocol.io/2020/orchestra/repository#component/OptionExerciseDates	OptionExerciseDates	Dts	Common	component		The OptionExerciseDate component is a subcomponent of the OptionExercise component used to specify option exercise dates.	
http://fixprotocol.io/2020/orchestra/repository#component/OptionExerciseExpiration	OptionExerciseExpiration	Exp	Common	component		The OptionExerciseExpiration component is a subcomponent of the OptionExercise component used to specify option exercise expiration dates and times. The purpose of OptionExercise is to identify the scheduled opportunities for exercise. OptionExerciseExpiration identifies the end of the schedule.	
http://fixprotocol.io/2020/orchestra/repository#component/OptionExerciseMakeWholeProvision	OptionExerciseMakeWholeProvision	MakeWhole	Common	component		OptionExerciseMakeWholeProvision is a subcomponent of the OptionExercise component used to specify the set of rules of maintaining balance when an option is exercised. | A "make whole" provision seeks to penalize the the option buyer, i.e. make the seller "whole", if the buyer exercises the option prior to the make whole date, e.g. the early call date of a convertible bond.	
http://fixprotocol.io/2020/orchestra/repository#component/OrderQtyData	OrderQtyData	OrdQty	Common	component		The OrderQtyData component block contains the fields commonly used for indicating the amount or quantity of an order. Note that when this component block is marked as "required" in a message either one of these three fields must be used to identify the amount: OrderQty, CashOrderQty or OrderPercent (in the case of CIV).	
http://fixprotocol.io/2020/orchestra/repository#component/PaymentStream	PaymentStream	PmtStrm	Common	component		The PaymentStream component is a subcomponent of the Stream used to detail the attributes of a payment stream in a swap.	
http://fixprotocol.io/2020/orchestra/repository#component/PaymentStreamCompoundingDates	PaymentStreamCompoundingDates	CmpndgDts	Common	component		PaymentStreamCompoundingDates is a subcomponent of the PaymentStream component used to specify the compounding dates of the stream - either specific, relative or periodic dates.	
